timestampIso,tag,bridgeName,direction,transferAmount,transferAmountUsd,runsPlanned,totalRuns,successCount,failureCount,successRate_pct,latency_min_ms,latency_p50_ms,latency_p90_ms,latency_p95_ms,latency_max_ms,latency_mean_ms,latency_std_ms,cost_n,cost_mean_bridge_usd,cost_mean_source_fee_usd,cost_mean_target_fee_usd,batchDurationMs,xrplUrl,xrplAddress,evmUrl,evmAddress
2025-12-11T11:35:58.440Z,mainnet_xrpl_to_xrpl_evm_1765452728659,axelar,xrpl_to_xrpl_evm,4,0,3,3,3,0,100,76072,76151,76722.2,76793.6,76865,76362.66666666667,356.66448597464193,3,0.4292904,0.00002424,0.12386621000000002,229756,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T11:38:15.858Z,mainnet_xrpl_evm_to_xrpl_1765452965365,axelar,xrpl_evm_to_xrpl,4,0,3,2,2,0,100,63033,64199.5,65132.7,65249.35,65366,64199.5,1166.5,2,0,0.18851392,0.3333,130463,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T11:40:32.919Z,mainnet_xrpl_to_base_1765453099465,near-intents,xrpl_to_base,4,0,3,3,3,0,100,33125,35378,58654,61563.5,64473,44325.333333333336,14276.212297229105,3,0.01512433333333322,0.00002424,8.000000000000001e-8,133424,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T11:43:34.962Z,mainnet_base_to_xrpl_1765453240175,near-intents,base_to_xrpl,4,0,3,3,3,0,100,41003,62811,68406.2,69105.6,69805,57873,12265.851893230518,3,-0.008540560000000141,8.000000000000001e-8,0.0000202,174759,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T11:55:16.757Z,mainnet_xrpl_to_flare_1765453971801,fasset,xrpl_to_flare,10,0,1,1,1,0,100,144565,144565,144565,144565,144565,144565,0,1,0.02009999999999934,0.00047085,0.04146926,144918,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T11:56:51.615Z,mainnet_flare_to_xrpl_1765454124133,fasset,flare_to_xrpl,10,0,1,1,1,0,100,87054,87054,87054,87054,87054,87054,0,1,0.040200000000002234,0.62691586,0.00002412,87452,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T12:00:45.529Z,mainnet_xrpl_to_xrpl_evm_1765454215091,axelar,xrpl_to_xrpl_evm,4,0,3,3,3,0,100,72635,74072,81319.2,82225.1,83131,76612.66666666667,4646.342241185233,3,0.42716519999999997,0.000024119999999999996,0.12325140333333333,230412,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T12:04:12.982Z,mainnet_xrpl_evm_to_xrpl_1765454452779,axelar,xrpl_evm_to_xrpl,4,0,3,3,3,0,100,61519,65250,70218.8,70839.9,71461,66076.66666666667,4100.680783588121,3,0,0.18758069,0.33165,200179,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T12:16:31.418Z,mainnet_xrpl_to_base_1765454656614,near-intents,xrpl_to_base,4,0,3,3,2,1,66.67,41063,62216,79138.40000000001,81253.70000000001,83369,62216,21153,2,0.016644999999999577,0.00002412,9e-8,734786,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T12:32:50.162Z,mainnet_base_to_xrpl_1765455398842,near-intents,base_to_xrpl,4,0,3,3,0,3,0,,,,,,,,0,,,,971302,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T13:01:51.980Z,mainnet_flare_to_xrpl_1765458109498,fasset,flare_to_xrpl,10,0,1,1,0,1,0,,,,,,,,0,,,,2459,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T13:09:57.397Z,mainnet_flare_to_xrpl_1765458503251,fasset,flare_to_xrpl,10,0,1,1,1,0,100,93596,93596,93596,93596,93596,93596,0,1,0.040200000000002234,0.17209089,0.00002412,94121,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T13:13:20.168Z,mainnet_xrpl_to_flare_1765458627850,fasset,xrpl_to_flare,10,0,1,1,1,0,100,171871,171871,171871,171871,171871,171871,0,1,0.02009999999999934,0.00069206,0.04119289,172293,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T13:16:59.431Z,mainnet_flare_to_xrpl_1765458807703,fasset,flare_to_xrpl,10,0,1,1,1,0,100,211079,211079,211079,211079,211079,211079,0,1,0.040200000000002234,0.12354847,0.00002412,211703,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T13:20:44.328Z,mainnet_xrpl_to_xrpl_evm_1765459023199,axelar,xrpl_to_xrpl_evm,4,0,3,3,3,0,100,68514,73681,77397.8,77862.4,78327,73507.33333333333,4008.0221500829502,3,0.42716519999999997,0.000024119999999999996,0.12325140333333333,221100,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T13:24:12.739Z,mainnet_xrpl_evm_to_xrpl_1765459251822,axelar,xrpl_evm_to_xrpl,4,0,3,3,3,0,100,61440,68133,68918.59999999999,69016.8,69115,66229.33333333333,3410.216643492837,3,0,0.18758069,0.33165,200886,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T13:26:03.314Z,mainnet_xrpl_to_base_1765459456586,near-intents,xrpl_to_base,4,0,3,3,3,0,100,31796,31958,40405.2,41461.1,42517,35423.666666666664,5016.180109295208,3,-0.0003450000000005578,0.00409303,9e-8,106701,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T13:27:31.019Z,mainnet_base_to_xrpl_1765459570765,near-intents,base_to_xrpl,4,0,3,2,2,0,100,38551,39549.5,40348.3,40448.15,40548,39549.5,998.5,2,0.02401949999999964,1e-7,0.0000201,80225,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T13:38:41.689Z,mainnet_xrpl_to_flare_1765460132331,fasset,xrpl_to_flare,10,0,1,1,1,0,100,188816,188816,188816,188816,188816,188816,0,1,0.02009999999999934,0.00108931,0.03802312,189332,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T13:58:49.140Z,mainnet_flare_to_xrpl_1765460328843,fasset,flare_to_xrpl,10,0,1,1,0,1,0,,,,,,,,0,,,,1200267,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T14:02:55.954Z,mainnet_xrpl_to_xrpl_evm_1765461536111,axelar,xrpl_to_xrpl_evm,4,0,3,3,3,0,100,66674,85368,86521.59999999999,86665.79999999999,86810,79617.33333333333,9171.232172154163,3,0.42716519999999997,0.000024119999999999996,0.12325301,239818,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T14:05:12.036Z,mainnet_xrpl_evm_to_xrpl_1765461783028,axelar,xrpl_evm_to_xrpl,4,0,3,2,2,0,100,61520,63375,64859,65044.5,65230,63375,1855,2,0,0.18758069,0.33165,128977,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T14:06:42.016Z,mainnet_xrpl_to_base_1765461915668,near-intents,xrpl_to_base,4,0,3,2,2,0,100,39241,42951,45919,46290,46661,42951,3710,2,0.006851999999998526,0.00002412,1.1e-7,86322,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T14:07:59.052Z,mainnet_base_to_xrpl_1765462009317,near-intents,base_to_xrpl,4,0,3,2,2,0,100,33971,34274,34516.4,34546.700000000004,34577,34274,303,2,-0.003655185000000394,1.2e-7,0.0000201,69703,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T14:23:42.768Z,mainnet_xrpl_to_flare_1765462827448,fasset,xrpl_to_flare,10,0,1,1,1,0,100,194744,194744,194744,194744,194744,194744,0,1,0.02009999999999934,0.00038537,0.0406118,195298,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T14:27:40.540Z,mainnet_flare_to_xrpl_1765463029808,fasset,flare_to_xrpl,10,0,1,1,1,0,100,230288,230288,230288,230288,230288,230288,0,1,0.040200000000002234,0.20781783,0.00002412,230701,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T14:30:15.887Z,mainnet_xrpl_to_xrpl_evm_1765463264174,axelar,xrpl_to_xrpl_evm,4,0,3,2,2,0,100,73209,75525,77377.8,77609.4,77841,75525,2316,2,0.4271652,0.00002412,0.12325301,151684,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T14:32:27.774Z,mainnet_xrpl_evm_to_xrpl_1765463423109,axelar,xrpl_evm_to_xrpl,4,0,3,2,2,0,100,57814,61268,64031.200000000004,64376.6,64722,61268,3454,2,0,0.18664745,0.33,124643,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T14:33:47.750Z,mainnet_xrpl_to_base_1765463551302,near-intents,xrpl_to_base,4,0,3,2,2,0,100,33791,38008.5,41382.5,41804.25,42226,38008.5,4217.5,2,-0.010958500000000093,0.000024,2.2500000000000002e-7,76423,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T14:35:10.807Z,mainnet_base_to_xrpl_1765463636028,near-intents,base_to_xrpl,4,0,3,2,2,0,100,34823,36801,38383.399999999994,38581.2,38779,36801,1978,2,0.005997000000000696,2.85e-7,0.00002,74753,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T14:54:18.570Z,mainnet_xrpl_to_flare_1765464414893,fasset,xrpl_to_flare,10,0,1,1,1,0,100,443171,443171,443171,443171,443171,443171,0,1,0.019999999999999574,0.00147461,0.10511623,443652,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T14:59:32.004Z,mainnet_flare_to_xrpl_1765464865333,fasset,flare_to_xrpl,10,0,1,1,1,0,100,306168,306168,306168,306168,306168,306168,0,1,0.03979999999999961,0.39187799,0.00002388,306645,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T15:01:46.699Z,mainnet_xrpl_to_xrpl_evm_1765465175841,axelar,xrpl_to_xrpl_evm,4,0,3,2,2,0,100,60306,65090.5,68918.1,69396.55,69875,65090.5,4784.5,2,0.4229148,0.00002388,0.12202184,130829,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T15:04:04.161Z,mainnet_xrpl_evm_to_xrpl_1765465313828,axelar,xrpl_evm_to_xrpl,4,0,3,2,2,0,100,62769,64052.5,65079.3,65207.65,65336,64052.5,1283.5,2,0,0.18571421,0.32835,130303,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T15:05:35.403Z,mainnet_xrpl_to_base_1765465447587,near-intents,xrpl_to_base,4,0,3,2,2,0,100,39695,43677,46862.6,47260.799999999996,47659,43677,3982,2,-0.006974500000000106,0.006066515000000001,2.5e-7,87786,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T15:06:58.474Z,mainnet_base_to_xrpl_1765465542639,near-intents,base_to_xrpl,4,0,3,2,2,0,100,36127,37368.5,38361.7,38485.85,38610,37368.5,1241.5,2,0.03903584000000038,3.25e-7,0.0000199,75806,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T15:56:51.855Z,mainnet_xrpl_to_flare_1765468425123,fasset,xrpl_to_flare,10,0,1,1,1,0,100,186192,186192,186192,186192,186192,186192,0,1,0.019899999999999807,0.00067806,0.04012303,186706,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T15:57:54.803Z,mainnet_flare_to_xrpl_1765468618977,fasset,flare_to_xrpl,10,0,1,1,1,0,100,55245,55245,55245,55245,55245,55245,0,1,0.03999999999999915,0.25538562,0.000024,55801,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T16:00:15.056Z,mainnet_xrpl_to_xrpl_evm_1765468678540,axelar,xrpl_to_xrpl_evm,4,0,3,2,2,0,100,67448,67656,67822.4,67843.2,67864,67656,208,2,0.42504,0.000024,0.12263981,136489,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T16:02:37.759Z,mainnet_xrpl_evm_to_xrpl_1765468822390,axelar,xrpl_evm_to_xrpl,4,0,3,2,2,0,100,65122,66336,67307.2,67428.6,67550,66336,1214,2,0,0.18664085,0.33,135339,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T16:05:38.021Z,mainnet_xrpl_to_base_1765468961393,near-intents,xrpl_to_base,4,0,3,2,2,0,100,48562,88138.5,119799.7,123757.35,127715,88138.5,39576.5,2,0.031625500000000084,0.000024,1.4e-7,176598,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T16:07:04.841Z,mainnet_base_to_xrpl_1765469145470,near-intents,base_to_xrpl,4,0,3,2,2,0,100,34668,39167.5,42767.100000000006,43217.05,43667,39167.5,4499.5,2,-0.033761999999999404,1.7e-7,0.00002,79345,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T16:31:16.505Z,mainnet_xrpl_to_flare_1765470498315,fasset,xrpl_to_flare,10,0,1,1,1,0,100,177230,177230,177230,177230,177230,177230,0,1,0.019899999999999807,0.00088476,0.04012422,178169,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T16:32:28.520Z,mainnet_flare_to_xrpl_1765470682954,fasset,flare_to_xrpl,10,0,1,1,1,0,100,63729,63729,63729,63729,63729,63729,0,1,0.03979999999999961,0.22785978999999998,0.00002388,65539,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T16:36:50.079Z,mainnet_xrpl_to_xrpl_evm_1765470752076,axelar,xrpl_to_xrpl_evm,4,0,4,3,3,0,100,82050,84045,89759.40000000001,90473.70000000001,91188,85761,3922.9455769867623,3,0.4229148,0.00002388,0.12202661,257976,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T16:39:22.505Z,mainnet_xrpl_evm_to_xrpl_1765471017506,axelar,xrpl_evm_to_xrpl,4,0,4,2,2,0,100,62768,71427.5,78355.1,79221.05,80087,71427.5,8659.5,2,0,0.18571421,0.32835,144977,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T16:39:53.576Z,mainnet_xrpl_to_base_1765471166126,near-intents,xrpl_to_base,4,0,4,1,1,0,100,27104,27104,27104,27104,27104,27104,0,1,-0.018372000000000277,0.00002388,1.6e-7,27422,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
2025-12-11T16:40:33.423Z,mainnet_base_to_xrpl_1765471200611,near-intents,base_to_xrpl,4,0,4,1,1,0,100,31913,31913,31913,31913,31913,31913,0,1,0.024174520000000754,1.9e-7,0.0000199,32783,wss://xrplcluster.com/,rneoLeMEDF3aRzd2ejsEo3MabLsjCnho55,https://rpc.xrplevm.org,0xeF0e7DD8823791927C9685ef946350971A21114E
